"Month.Year","Local.Govt.Area","Approved.Sites","Operational.Sites","Approved.EGMs","Operational.EGMs","Player.Money.Lost","source","author"
"June 2011","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","MORETON BAY","67",63,3201,2993,12382592.24,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","MOUNT ISA","8",6,472,415,1727678.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","MURWEH","8",7,75,67,129512.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","NOOSA","17",17,606,545,1686948.11,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","NORTH BURNETT","9",9,94,94,257469.26,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","PAROO","1",1,23,23,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","REDLAND","30",30,1369,1348,4622025.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","ROCKHAMPTON","40",40,1080,1065,3782553.35,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","SCENIC RIM","20",19,257,240,583344.67,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","SOMERSET","12",12,135,126,324885.85,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","SOUTH BURNETT","18",18,366,366,992080.56,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","SOUTHERN DOWNS","21",19,406,396,933280.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","SUNSHINE COAST","77",76,2834,2801,8952896.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","TABLELANDS","5",5,139,139,427293.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","TOOWOOMBA","56",54,1550,1495,4585003.7,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","TOWNSVILLE","49",44,1802,1634,6722421.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","WEIPA","3",3,59,59,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","WESTERN DOWNS","26",25,400,398,988827.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","WHITSUNDAY","19",18,442,429,1409731.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"June 2011","WINTON","4",4,33,33,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BALONNE","6",5,83,82,185273.16,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BANANA","10",10,171,171,463564.99,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BRISBANE","224",216,9179,8818,36978885.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BUNDABERG","42",42,1224,1154,4426801.36,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","BURDEKIN","8",6,163,163,559844.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","CAIRNS","45",42,1736,1602,6828879.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","CARPENTARIA","3",3,48,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","CASSOWARY COAST","15",13,370,336,1142057.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","CENTRAL HIGHLANDS","19",17,402,368,1485478.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","CHARTERS TOWERS","10",10,174,174,454597.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","CLONCURRY","5",5,72,72,282319.05,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","COOK","3",3,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","DOUGLAS","10",9,153,151,510612.33,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","FRASER COAST","40",38,1276,1196,4368006.21,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","GLADSTONE","24",23,561,538,2723284.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","GOLD COAST","132",128,5669,5482,21612566.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","GOONDIWINDI","10",10,177,177,512179.13,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","GYMPIE","19",19,387,387,1265166.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","HINCHINBROOK","8",8,93,93,349013.22,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","IPSWICH","42",39,1534,1384,6512757.81,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","ISAAC","17",17,270,270,1269609.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","LIVINGSTONE","12",11,293,283,1012204.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","LOCKYER VALLEY","19",19,290,284,960317.21,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","LOGAN","42",40,2140,2089,12014594.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","LONGREACH","5",5,67,67,175305.62,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MACKAY","44",43,1655,1592,6291192.46,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MARANOA","9",8,127,117,441855.99,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MAREEBA","7",7,186,186,636414.33,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MORETON BAY","67",64,3201,3109,14168051.02,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MOUNT ISA","8",6,472,415,1964251.56,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","MURWEH","8",7,75,67,154978.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","NOOSA","17",17,606,544,1898309.99,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","NORTH BURNETT","9",9,94,94,327687.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","PAROO","1",1,23,23,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","REDLAND","30",29,1369,1340,4967208,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","ROCKHAMPTON","40",40,1078,1063,4515176.93,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","SCENIC RIM","20",19,257,240,696860.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","SOMERSET","12",12,135,126,395835.03,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","SOUTH BURNETT","18",18,366,366,1168196.94,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","SOUTHERN DOWNS","21",18,402,391,1009946.85,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","SUNSHINE COAST","77",75,2819,2781,10399504.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","TABLELANDS","5",5,139,139,505305.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","TOOWOOMBA","56",54,1550,1490,5358419.76,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","TOWNSVILLE","49",44,1802,1634,7860947.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","WEIPA","3",3,59,59,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","WESTERN DOWNS","25",25,400,400,1117931.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","WHITSUNDAY","19",18,442,429,1725040.55,"Wankarani Settlement dataset","Timothy L. McAndrews"
"July 2011","WINTON","4",4,33,33,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BALONNE","6",5,83,82,164112.69,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BANANA","10",10,171,171,509533.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BRISBANE","224",214,9157,8792,38286277.9,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BUNDABERG","42",42,1224,1154,4321645.3,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","BURDEKIN","8",6,163,163,580390.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","CAIRNS","45",42,1736,1597,6972332.37,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","CARPENTARIA","3",3,48,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","CASSOWARY COAST","15",13,370,336,1215777.22,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","CENTRAL HIGHLANDS","19",17,402,366,1518443.2,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","CHARTERS TOWERS","10",10,174,174,452962.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","CLONCURRY","5",5,72,72,262066.35,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","COOK","3",3,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","DOUGLAS","10",9,153,151,540116.76,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","FRASER COAST","40",38,1276,1196,4375820.91,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","GLADSTONE","24",23,561,541,2960612.19,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","GOLD COAST","132",128,5660,5474,22420187.75,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","GOONDIWINDI","10",10,177,177,478601.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","GYMPIE","19",19,387,387,1285257.3,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","HINCHINBROOK","8",8,93,93,394959.29,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","IPSWICH","42",39,1534,1383,6948047.56,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","ISAAC","17",17,270,270,1349397.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","LIVINGSTONE","12",11,293,283,1051721.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","LOCKYER VALLEY","19",19,290,284,880276.58,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","LOGAN","42",40,2140,2089,12486604.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","LONGREACH","5",5,67,67,152988.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MACKAY","44",43,1655,1570,6660226.41,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MARANOA","9",8,127,117,465625.03,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MAREEBA","7",7,186,186,661168.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MORETON BAY","67",65,3205,3133,14500205.52,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MOUNT ISA","8",6,472,415,2090327,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","MURWEH","8",7,75,67,167921.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","NOOSA","17",17,606,544,2003299.83,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","NORTH BURNETT","9",9,94,94,296279.62,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","PAROO","1",1,23,23,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","REDLAND","30",29,1369,1346,5042923.35,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","ROCKHAMPTON","40",40,1066,1053,4587226.92,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","SCENIC RIM","20",19,257,240,649537.2,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","SOMERSET","12",12,135,126,378844.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","SOUTH BURNETT","18",18,366,366,1178895.4,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","SOUTHERN DOWNS","21",18,402,392,1028183.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","SUNSHINE COAST","76",75,2819,2788,10510181.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","TABLELANDS","5",5,139,139,518882.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","TOOWOOMBA","56",55,1550,1525,5458880.3,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","TOWNSVILLE","49",44,1802,1634,8214793.29,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","WEIPA","3",3,59,59,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","WESTERN DOWNS","25",25,400,400,1264690.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","WHITSUNDAY","19",18,442,429,1773004.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"August 2011","WINTON","4",4,33,33,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BALONNE","6",5,90,82,152454.85,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BANANA","10",10,171,171,509327.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BRISBANE","223",214,9157,8782,36305587.97,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BUNDABERG","42",42,1219,1183,3959077.41,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","BURDEKIN","8",6,163,163,527802.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","CAIRNS","44",42,1690,1596,6250121.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","CARPENTARIA","3",3,48,48,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","CASSOWARY COAST","15",14,370,351,1184599.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","CENTRAL HIGHLANDS","19",17,414,368,1517220.59,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","CHARTERS TOWERS","10",10,174,174,408075.03,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","CLONCURRY","5",5,72,72,228220.68,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","COOK","3",3,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","DOUGLAS","10",9,153,153,456015.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","FRASER COAST","40",38,1276,1196,3926986.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","GLADSTONE","24",23,561,541,2767864.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","GOLD COAST","132",128,5660,5476,20818864.89,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","GOONDIWINDI","10",10,177,177,485823.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","GYMPIE","19",18,387,375,1108251.41,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","HINCHINBROOK","8",8,93,93,362588.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","IPSWICH","42",39,1534,1384,6349051.18,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","ISAAC","17",17,270,270,1355999.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","LIVINGSTONE","12",11,293,283,969770.48,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","LOCKYER VALLEY","19",19,296,285,880063.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","LOGAN","42",40,2140,2089,11165732.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","LONGREACH","5",5,67,67,144287.39,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MACKAY","44",43,1655,1570,6330069.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MARANOA","8",8,117,117,391022.3,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MAREEBA","7",7,186,186,590879.01,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MORETON BAY","67",65,3205,3129,13384477.85,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MOUNT ISA","8",6,472,415,2034930.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","MURWEH","8",7,75,67,137784.82,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","NOOSA","17",17,606,549,1957135.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","NORTH BURNETT","9",9,94,94,259185.62,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","PAROO","1",1,23,23,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","REDLAND","30",29,1369,1346,4803326.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","RICHMOND","1",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","ROCKHAMPTON","40",40,1066,1058,4201656.73,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","SCENIC RIM","20",19,257,240,614937.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","SOMERSET","12",12,135,126,339697.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","SOUTH BURNETT","18",18,366,366,1083678.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","SOUTHERN DOWNS","20",18,402,392,1020213.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"September 2011","SUNSHINE COAST","76",75,2819,2789,9804762.94,"Wankarani Settlement dataset","Timothy L. McAndrews"
